;;;0,00;;;176;95,7%;;███████████████████;;
;;;10,00;;;1;0,5%;;;;
;;;15,00;;;1;0,5%;;;;
;;;18,00;;;1;0,5%;;;;
;;;26,00;;;1;0,5%;;;;
;;;3,00;;;2;1,1%;;;;
;;;30,00;;;2;1,1%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;,p;;;1;0,5%;;;;
;;;0;;;53;28,8%;;██████;;
;;;Abraão;;;2;1,1%;;;;
;;;Adriana;;;1;0,5%;;;;
;;;Adriano;;;1;0,5%;;;;
;;;Alexandre;;;1;0,5%;;;;
;;;bastião;;;1;0,5%;;;;
;;;c;;;2;1,1%;;;;
;;;dinval;;;1;0,5%;;;;
;;;Edinei;;;2;1,1%;;;;
;;;Edineia;;;3;1,6%;;;;
;;;felipe;;;1;0,5%;;;;
;;;fernando;;;3;1,6%;;;;
;;;g;;;1;0,5%;;;;
;;;Higor;;;1;0,5%;;;;
;;;João;;;1;0,5%;;;;
;;;jonas;;;1;0,5%;;;;
;;;jonata;;;1;0,5%;;;;
;;;Jorge;;;2;1,1%;;;;
;;;Junio;;;1;0,5%;;;;
;;;Kelly;;;1;0,5%;;;;
;;;lucas;;;1;0,5%;;;;
;;;Marcos;;;2;1,1%;;;;
;;;maria;;;1;0,5%;;;;
;;;msicon;;;1;0,5%;;;;
;;;não;;;16;8,7%;;██;;
;;;o;;;73;39,7%;;████████;;
;;;Paulo;;;1;0,5%;;;;
;Motorista:  Céu, Mauricio;;;;;;;;;;
;;;rafael;;;1;0,5%;;;;
;;;renan;;;1;0,5%;;;;
;;;selio;;;1;0,5%;;;;
;;;snval;;;2;1,1%;;;;
;;;Valdomiro;;;3;1,6%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;,o;;;1;0,7%;;;;
;;;,p;;;3;2,2%;;;;
;;;0;;;45;33,6%;;███████;;
;;;Alexandre;;;1;0,7%;;;;
;;;Edinei;;;1;0,7%;;;;
;;;Fernando;;;1;0,7%;;;;
;;;g;;;1;0,7%;;;;
;;;Higor;;;1;0,7%;;;;
;;;não;;;5;3,7%;;█;;
;;;o;;;69;51,5%;;██████████;;
;;;p;;;1;0,7%;;;;
;;;renan;;;1;0,7%;;;;
;;;v;;;1;0,7%;;;;
;;;Valdomiro;;;3;2,2%;;;;
;;;;;;;;;;;
;Motorista:  Clemente, Gildásio;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;263;99,6%;;████████████████████;;
;;;True;;;1;0,4%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;,,;;;1;0,4%;;;;
;;;,0;;;1;0,4%;;;;
;;;..;;;12;4,5%;;█;;
;;;...;;;1;0,4%;;;;
;;;0;;;227;86,0%;;█████████████████;;
;;;00;;;2;0,8%;;;;
;;;não;;;16;6,1%;;█;;
;;;o;;;4;1,5%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;264;100,0%;;████████████████████;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;; .;;;1;0,4%;;;;
;;;,,;;;1;0,4%;;;;
;;;..;;;10;3,8%;;█;;
;;;0;;;6;2,3%;;;;
;;;00;;;2;0,8%;;;;
;;;akajiara;;;1;0,4%;;;;
;;;Alan;;;1;0,4%;;;;
;;;Alex;;;1;0,4%;;;;
;;;Alexandro;;;1;0,4%;;;;
;;;Alvorantino;;;1;0,4%;;;;
;;;Amanda;;;2;0,8%;;;;
;;;Ana;;;2;0,8%;;;;
;;;Anderson;;;1;0,4%;;;;
;;;André;;;1;0,4%;;;;
;;;Andrei;;;1;0,4%;;;;
;;;Antônio;;;3;1,1%;;;;
;;;Beatriz;;;1;0,4%;;;;
;;;Brenda;;;1;0,4%;;;;
;;;Bruna;;;2;0,8%;;;;
;;;caio;;;2;0,8%;;;;
;;;Camila;;;1;0,4%;;;;
;;;Carlos;;;4;1,5%;;;;
;;;Celso;;;2;0,8%;;;;
;;;cervejaria;;;1;0,4%;;;;
;;;Cesar;;;3;1,1%;;;;
;;;cilio;;;1;0,4%;;;;
;;;cladinir;;;1;0,4%;;;;
;;;Clara;;;1;0,4%;;;;
;;;Claudinei;;;3;1,1%;;;;
;;;Daniel;;;6;2,3%;;;;
;;;Daniela;;;2;0,8%;;;;
;;;danilo;;;1;0,4%;;;;
;;;dedini;;;3;1,1%;;;;
;;;deide;;;1;0,4%;;;;
;;;Deivid;;;2;0,8%;;;;
;;;Douglas;;;1;0,4%;;;;
;;;ediglei;;;1;0,4%;;;;
;;;Eduardo;;;2;0,8%;;;;
;;;edvanilson;;;1;0,4%;;;;
;;;Elaine;;;1;0,4%;;;;
;Motorista:  Clemente, Gildásio;;;;;;;;;;
;;;elidiene;;;1;0,4%;;;;
;;;Élio;;;1;0,4%;;;;
;;;Elizângela;;;1;0,4%;;;;
;;;Emanuel;;;2;0,8%;;;;
;;;Erik;;;3;1,1%;;;;
;;;Everaldo;;;1;0,4%;;;;
;;;Everson;;;1;0,4%;;;;
;;;everton;;;1;0,4%;;;;
;;;fabio;;;2;0,8%;;;;
;;;fabricio;;;1;0,4%;;;;
;;;Fernando;;;4;1,5%;;;;
;;;Flávia;;;3;1,1%;;;;
;;;Francisco;;;2;0,8%;;;;
;;;Gabriel;;;1;0,4%;;;;
;;;geici;;;1;0,4%;;;;
;;;Genilson;;;1;0,4%;;;;
;;;genival;;;1;0,4%;;;;
;;;Geovani;;;1;0,4%;;;;
;;;ginaval;;;1;0,4%;;;;
;;;ginival;;;1;0,4%;;;;
;;;Giuseppe;;;1;0,4%;;;;
;;;Guilherme;;;1;0,4%;;;;
;;;Gustavo;;;1;0,4%;;;;
;;;Helton;;;1;0,4%;;;;
;;;Henrique;;;1;0,4%;;;;
;;;hethos;;;1;0,4%;;;;
;;;hrthos;;;1;0,4%;;;;
;;;Iago;;;1;0,4%;;;;
;;;iane;;;2;0,8%;;;;
;;;igor;;;2;0,8%;;;;
;;;Isabelle;;;1;0,4%;;;;
;;;Izael;;;1;0,4%;;;;
;;;Jacson;;;1;0,4%;;;;
;;;janilson;;;1;0,4%;;;;
;;;Jarbas;;;1;0,4%;;;;
;;;jeilsi;;;1;0,4%;;;;
;;;Jeniffer;;;1;0,4%;;;;
;;;João;;;2;0,8%;;;;
;;;Jorge;;;2;0,8%;;;;
;;;José;;;7;2,7%;;█;;
;;;José Maria;;;1;0,4%;;;;
;;;josivan;;;1;0,4%;;;;
;;;Joyce;;;1;0,4%;;;;
;;;Juliana;;;1;0,4%;;;;
;;;Juliano;;;1;0,4%;;;;
;;;Julio;;;3;1,1%;;;;
;;;juraste;;;1;0,4%;;;;
;;;Kaique;;;1;0,4%;;;;
;;;Karina;;;1;0,4%;;;;
;;;keven;;;1;0,4%;;;;
;;;Kevin;;;1;0,4%;;;;
;;;Kleber;;;1;0,4%;;;;
;;;landulfo;;;1;0,4%;;;;
;;;leandro;;;7;2,7%;;█;;
;;;Leonardo;;;2;0,8%;;;;
;;;Leticia;;;3;1,1%;;;;
;;;Letícia;;;1;0,4%;;;;
;;;Lidiane;;;1;0,4%;;;;
;;;lucas;;;4;1,5%;;;;
;;;Luis;;;2;0,8%;;;;
;;;Luiz;;;2;0,8%;;;;
;Motorista:  Clemente, Gildásio;;;;;;;;;;
;;;luiz Carlos;;;1;0,4%;;;;
;;;Maicon;;;3;1,1%;;;;
;;;Marcelo;;;4;1,5%;;;;
;;;Márcio;;;1;0,4%;;;;
;;;Marcos;;;5;1,9%;;;;
;;;Maria;;;1;0,4%;;;;
;;;Mateus;;;2;0,8%;;;;
;;;Matheus;;;2;0,8%;;;;
;;;Mazinho;;;1;0,4%;;;;
;;;Michele;;;2;0,8%;;;;
;;;Miguel;;;3;1,1%;;;;
;;;Murilo;;;3;1,1%;;;;
;;;não;;;2;0,8%;;;;
;;;natan;;;2;0,8%;;;;
;;;ozeias;;;1;0,4%;;;;
;;;Pablo;;;1;0,4%;;;;
;;;Paulo;;;3;1,1%;;;;
;;;Pedro;;;4;1,5%;;;;
;;;Rafael;;;2;0,8%;;;;
;;;railton;;;1;0,4%;;;;
;;;Ramon;;;2;0,8%;;;;
;;;Randal;;;1;0,4%;;;;
;;;Reinaldo;;;4;1,5%;;;;
;;;Renata;;;1;0,4%;;;;
;;;Riquelme;;;1;0,4%;;;;
;;;Roberto;;;2;0,8%;;;;
;;;Rodolfo;;;1;0,4%;;;;
;;;Rodrigo;;;2;0,8%;;;;
;;;Ronaldo;;;1;0,4%;;;;
;;;Samuel;;;2;0,8%;;;;
;;;solda;;;1;0,4%;;;;
;;;utinei;;;1;0,4%;;;;
;;;Valéria;;;2;0,8%;;;;
;;;Vinícius;;;5;1,9%;;;;
;;;Walace;;;1;0,4%;;;;
;;;wallas;;;3;1,1%;;;;
;;;Wellington;;;1;0,4%;;;;
;;;Wendell;;;1;0,4%;;;;
;;;werverton;;;1;0,4%;;;;
;;;Weverton;;;2;0,8%;;;;
;;;Wiliam;;;1;0,4%;;;;
;;;William;;;4;1,5%;;;;
;;;Zacaria;;;1;0,4%;;;;
;;;Zaccaria;;;3;1,1%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;; .;;;1;0,5%;;;;
;;;,,;;;1;0,5%;;;;
;;;.;;;3;1,5%;;;;
;;;..;;;6;3,1%;;█;;
;;;...;;;1;0,5%;;;;
;;;0;;;3;1,5%;;;;
;;;00;;;4;2,0%;;;;
;;;000000;;;1;0,5%;;;;
;;;Alan;;;1;0,5%;;;;
;;;Flávia;;;1;0,5%;;;;
;;;Gabriel;;;1;0,5%;;;;
;;;Jorge;;;1;0,5%;;;;
;;;Marcelo;;;1;0,5%;;;;
;;;n;;;1;0,5%;;;;
;Motorista:  Clemente, Gildásio;;;;;;;;;;
;;;não;;;170;86,7%;;█████████████████;;
;;;;;;;;;;;
;Motorista:  CRUZ, ANDERSON;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;219;99,1%;;████████████████████;;
;;;True;;;2;0,9%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;217;98,6%;;████████████████████;;
;;;⁰;;;1;0,5%;;;;
;;;miv;;;2;0,9%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;218;99,1%;;████████████████████;;
;;;11,00;;;1;0,5%;;;;
;;;12,00;;;1;0,5%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;124;56,4%;;███████████;;
;;;adalton;;;1;0,5%;;;;
;;;adriano;;;1;0,5%;;;;
;;;aergio;;;1;0,5%;;;;
;;;alan;;;4;1,8%;;;;
;;;alex;;;2;0,9%;;;;
;;;Anderson;;;1;0,5%;;;;
;;;Andrei;;;1;0,5%;;;;
;;;carla;;;1;0,5%;;;;
;;;celuo;;;1;0,5%;;;;
;;;cesar;;;2;0,9%;;;;
;;;Cristiano;;;1;0,5%;;;;
;;;Daiane;;;1;0,5%;;;;
;;;Daniel;;;2;0,9%;;;;
;;;dayane;;;2;0,9%;;;;
;;;dejanir;;;1;0,5%;;;;
;;;edson;;;1;0,5%;;;;
;;;eduardo;;;1;0,5%;;;;
;;;elessandro;;;1;0,5%;;;;
;;;eliane;;;1;0,5%;;;;
;;;Elizeu;;;2;0,9%;;;;
;;;erlon;;;2;0,9%;;;;
;;;Everson;;;2;0,9%;;;;
;;;felipe;;;5;2,3%;;;;
;;;fernando;;;1;0,5%;;;;
;;;g;;;1;0,5%;;;;
;;;Gabriel;;;1;0,5%;;;;
;;;gefferson;;;1;0,5%;;;;
;;;gilson;;;1;0,5%;;;;
;;;glison;;;1;0,5%;;;;
;;;guatavo;;;1;0,5%;;;;
;;;Isabelly;;;1;0,5%;;;;
;;;j;;;1;0,5%;;;;
;;;jaurez;;;1;0,5%;;;;
;;;jose;;;2;0,9%;;;;
;;;jose alexqndre;;;1;0,5%;;;;
;;;kethin;;;1;0,5%;;;;
;;;kethylin;;;1;0,5%;;;;
;;;loiane;;;1;0,5%;;;;
;;;luis;;;1;0,5%;;;;
;;;luiz;;;1;0,5%;;;;
;;;macelo;;;1;0,5%;;;;
;;;manoel;;;4;1,8%;;;;
;Motorista:  CRUZ, ANDERSON;;;;;;;;;;
;;;Marcelo;;;2;0,9%;;;;
;;;marcio;;;1;0,5%;;;;
;;;marcos;;;1;0,5%;;;;
;;;maria;;;2;0,9%;;;;
;;;Maurício;;;1;0,5%;;;;
;;;nilton;;;2;0,9%;;;;
;;;o;;;1;0,5%;;;;
;;;otonael;;;1;0,5%;;;;
;;;p;;;1;0,5%;;;;
;;;pedro;;;1;0,5%;;;;
;;;Raimundo;;;1;0,5%;;;;
;;;renan;;;2;0,9%;;;;
;;;richard;;;1;0,5%;;;;
;;;Rogério;;;1;0,5%;;;;
;;;sergio;;;4;1,8%;;;;
;;;tania;;;3;1,4%;;;;
;;;thyago;;;1;0,5%;;;;
;;;vagner;;;1;0,5%;;;;
;;;vilson;;;1;0,5%;;;;
;;;vitor;;;1;0,5%;;;;
;;;waldinil;;;1;0,5%;;;;
;;;wilhan;;;1;0,5%;;;;
;;;William;;;2;0,9%;;;;
;;;willian;;;2;0,9%;;;;
;;;Wilson;;;1;0,5%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;; 0;;;1;0,7%;;;;
;;;0;;;137;95,8%;;███████████████████;;
;;;33175100;;;1;0,7%;;;;
;;;jose Alexandre;;;1;0,7%;;;;
;;;p;;;1;0,7%;;;;
;;;p0;;;1;0,7%;;;;
;;;rumo;;;1;0,7%;;;;
;;;;;;;;;;;
;Motorista:  da Silva Filho, Pedro;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;127;99,2%;;████████████████████;;
;;;True;;;1;0,8%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;128;100,0%;;████████████████████;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;128;100,0%;;████████████████████;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;,0;;;1;0,8%;;;;
;;;0;;;126;98,4%;;████████████████████;;
;;;80;;;1;0,8%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;58;100,0%;;████████████████████;;
;;;;;;;;;;;
;Motorista:  da Silva, Aldenir;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;205;99,0%;;████████████████████;;
;;;True;;;2;1,0%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;.;;;9;4,3%;;█;;
;;;..;;;1;0,5%;;;;
;;;0;;;25;12,1%;;██;;
;;;acetileno;;;1;0,5%;;;;
;;;ar sintético;;;1;0,5%;;;;
;;;by;;;1;0,5%;;;;
;;;m;;;1;0,5%;;;;
;;;n;;;28;13,5%;;███;;
;;;nao;;;1;0,5%;;;;
;;;não;;;128;61,8%;;████████████;;
;;;x;;;11;5,3%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;205;99,0%;;████████████████████;;
;;;1,00;;;2;1,0%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;; x;;;1;0,5%;;;;
;;;,0;;;1;0,5%;;;;
;;;.;;;9;4,3%;;█;;
;;;0;;;22;10,6%;;██;;
;;;c;;;1;0,5%;;;;
;;;cesar;;;1;0,5%;;;;
;;;cosme;;;1;0,5%;;;;
;;;Helio;;;2;1,0%;;;;
;;;n;;;1;0,5%;;;;
;;;não;;;1;0,5%;;;;
;;;Weverton;;;1;0,5%;;;;
;;;x;;;165;79,7%;;████████████████;;
;;;z;;;1;0,5%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;.;;;6;4,3%;;█;;
;;;0;;;7;5,1%;;█;;
;;;x;;;125;90,6%;;██████████████████;;
;;;;;;;;;;;
;Motorista:  Da Silva, Mauro;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;243;96,8%;;███████████████████;;
;;;True;;;8;3,2%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;.;;;10;4,0%;;█;;
;;;0;;;27;10,8%;;██;;
;;;Acetileno e oxigênio;;;1;0,4%;;;;
;;;Argonio up;;;1;0,4%;;;;
;;;Hélio;;;1;0,4%;;;;
;;;não tem;;;4;1,6%;;;;
;;;Nao teve;;;1;0,4%;;;;
;;;nenhum;;;200;79,7%;;████████████████;;
;;;Nitrogênio;;;1;0,4%;;;;
;;;o;;;1;0,4%;;;;
;;;Oxigênio;;;1;0,4%;;;;
;;;Oxigênio e acetileno;;;1;0,4%;;;;
;;;oxigênio e diox;;;1;0,4%;;;;
;;;Oxigênio, nitrogênio, argônio;;;1;0,4%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;243;96,8%;;███████████████████;;
;;;12,00;;;1;0,4%;;;;
;;;2,00;;;2;0,8%;;;;
;;;4,00;;;2;0,8%;;;;
;;;5,00;;;1;0,4%;;;;
;;;8,00;;;1;0,4%;;;;
;;;9,00;;;1;0,4%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;;;;1;0,4%;;;;
;;;.;;;19;7,6%;;██;;
;;;0;;;19;7,6%;;██;;
;;;Acácio;;;1;0,4%;;;;
;;;Adilson;;;2;0,8%;;;;
;;;Agnaldo;;;1;0,4%;;;;
;;;Aldemir;;;1;0,4%;;;;
;;;Alexandre;;;6;2,4%;;;;
;;;Aline;;;1;0,4%;;;;
;;;Amanda;;;4;1,6%;;;;
;;;Anderson;;;2;0,8%;;;;
;;;Angélica;;;1;0,4%;;;;
;;;Antônio;;;4;1,6%;;;;
;;;Ariani;;;1;0,4%;;;;
;;;Arnaldo;;;1;0,4%;;;;
;;;Arthur;;;1;0,4%;;;;
;;;Barbara;;;1;0,4%;;;;
;;;Beatriz;;;2;0,8%;;;;
;;;Brendo;;;1;0,4%;;;;
;;;Bruna;;;1;0,4%;;;;
;;;Bruno;;;1;0,4%;;;;
;;;Caio;;;1;0,4%;;;;
;;;Carlos;;;2;0,8%;;;;
;;;Célio;;;1;0,4%;;;;
;;;Cesar;;;1;0,4%;;;;
;;;Cezar;;;1;0,4%;;;;
;;;Claudinei;;;2;0,8%;;;;
;;;Claudio;;;1;0,4%;;;;
;Motorista:  Da Silva, Mauro;;;;;;;;;;
;;;Cleber;;;1;0,4%;;;;
;;;Cleiton;;;1;0,4%;;;;
;;;Clóvis;;;1;0,4%;;;;
;;;Daniel;;;5;2,0%;;;;
;;;Daniela;;;2;0,8%;;;;
;;;Danilo;;;1;0,4%;;;;
;;;Deivison;;;1;0,4%;;;;
;;;Douglas;;;3;1,2%;;;;
;;;Ediglei;;;1;0,4%;;;;
;;;Edilson;;;1;0,4%;;;;
;;;Edneu;;;1;0,4%;;;;
;;;Eduardo;;;1;0,4%;;;;
;;;Edvanilson;;;1;0,4%;;;;
;;;Elcio;;;1;0,4%;;;;
;;;Eliezer;;;1;0,4%;;;;
;;;Elisangela;;;1;0,4%;;;;
;;;Erick;;;1;0,4%;;;;
;;;Erik;;;1;0,4%;;;;
;;;Ester;;;1;0,4%;;;;
;;;Euclides;;;1;0,4%;;;;
;;;Everson;;;1;0,4%;;;;
;;;Fabiana;;;1;0,4%;;;;
;;;Fabricio;;;2;0,8%;;;;
;;;Fabrício;;;1;0,4%;;;;
;;;Felipe;;;1;0,4%;;;;
;;;Flávia;;;1;0,4%;;;;
;;;Francisco;;;2;0,8%;;;;
;;;Gabriel;;;1;0,4%;;;;
;;;Gelcio;;;1;0,4%;;;;
;;;genio;;;1;0,4%;;;;
;;;Geraldo;;;1;0,4%;;;;
;;;Gideon;;;1;0,4%;;;;
;;;Giovani;;;1;0,4%;;;;
;;;Heitor;;;3;1,2%;;;;
;;;Henrique;;;2;0,8%;;;;
;;;Igor;;;4;1,6%;;;;
;;;Ismael;;;1;0,4%;;;;
;;;Ivair;;;1;0,4%;;;;
;;;Ivan;;;2;0,8%;;;;
;;;Jakson;;;1;0,4%;;;;
;;;Jeferson;;;1;0,4%;;;;
;;;Jefferson;;;1;0,4%;;;;
;;;Jhones;;;1;0,4%;;;;
;;;João;;;4;1,6%;;;;
;;;Jorge;;;1;0,4%;;;;
;;;Jose;;;3;1,2%;;;;
;;;José;;;1;0,4%;;;;
;;;Josival;;;1;0,4%;;;;
;;;Joveniano;;;1;0,4%;;;;
;;;Julio;;;2;0,8%;;;;
;;;Larissa;;;1;0,4%;;;;
;;;Leandro;;;2;0,8%;;;;
;;;Leticia;;;2;0,8%;;;;
;;;liliane;;;1;0,4%;;;;
;;;Luan;;;1;0,4%;;;;
;;;lucas;;;6;2,4%;;;;
;;;Luis;;;3;1,2%;;;;
;;;Luiz;;;7;2,8%;;█;;
;;;Marcelo;;;3;1,2%;;;;
;;;Marco;;;1;0,4%;;;;
;;;Marcos;;;5;2,0%;;;;
;Motorista:  Da Silva, Mauro;;;;;;;;;;
;;;Marcus;;;1;0,4%;;;;
;;;Maria;;;1;0,4%;;;;
;;;Matheus;;;7;2,8%;;█;;
;;;Maurício;;;1;0,4%;;;;
;;;Moacir;;;1;0,4%;;;;
;;;Murilo;;;2;0,8%;;;;
;;;Nathan;;;1;0,4%;;;;
;;;ninguém;;;1;0,4%;;;;
;;;o;;;3;1,2%;;;;
;;;Paulo;;;2;0,8%;;;;
;;;Pedro;;;7;2,8%;;█;;
;;;Rafael;;;1;0,4%;;;;
;;;Reinaldo;;;2;0,8%;;;;
;;;Renata;;;1;0,4%;;;;
;;;Renato;;;2;0,8%;;;;
;;;Ricardo;;;3;1,2%;;;;
;;;Roberto;;;3;1,2%;;;;
;;;Rodolfo;;;3;1,2%;;;;
;;;Rodrigo;;;5;2,0%;;;;
;;;Ryan;;;1;0,4%;;;;
;;;Sergio;;;2;0,8%;;;;
;;;Suellen;;;1;0,4%;;;;
;;;Tarcio;;;1;0,4%;;;;
;;;Tarcísio;;;1;0,4%;;;;
;;;Valdemar;;;1;0,4%;;;;
;;;Valdir;;;1;0,4%;;;;
;;;Valmir;;;1;0,4%;;;;
;;;Vargas;;;1;0,4%;;;;
;;;Vinícius;;;3;1,2%;;;;
;;;Wagner;;;2;0,8%;;;;
;;;Walter;;;1;0,4%;;;;
;;;Wendell;;;1;0,4%;;;;
;;;Wesley;;;1;0,4%;;;;
;;;wilfrantz;;;1;0,4%;;;;
;;;Yan;;;1;0,4%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;.;;;11;6,2%;;█;;
;;;0;;;19;10,7%;;██;;
;;;Acácio;;;1;0,6%;;;;
;;;Adilson;;;1;0,6%;;;;
;;;Aldemir;;;1;0,6%;;;;
;;;Alexandre;;;4;2,3%;;;;
;;;Aline;;;1;0,6%;;;;
;;;Amanda;;;3;1,7%;;;;
;;;Anderson;;;2;1,1%;;;;
;;;Angélica;;;1;0,6%;;;;
;;;Antônio;;;4;2,3%;;;;
;;;Arnaldo;;;1;0,6%;;;;
;;;Arthur;;;1;0,6%;;;;
;;;Beatriz;;;1;0,6%;;;;
;;;Bruno;;;1;0,6%;;;;
;;;Caio;;;1;0,6%;;;;
;;;Carlos;;;2;1,1%;;;;
;;;Célio;;;1;0,6%;;;;
;;;Cesar;;;1;0,6%;;;;
;;;Cezar;;;1;0,6%;;;;
;;;Claudio;;;1;0,6%;;;;
;;;Cleber;;;1;0,6%;;;;
;;;Cleiton;;;1;0,6%;;;;
;Motorista:  Da Silva, Mauro;;;;;;;;;;
;;;Clóvis;;;1;0,6%;;;;
;;;Daniel;;;2;1,1%;;;;
;;;Danilo;;;1;0,6%;;;;
;;;Douglas;;;2;1,1%;;;;
;;;Ediglei;;;1;0,6%;;;;
;;;Edilson;;;1;0,6%;;;;
;;;Edneu;;;1;0,6%;;;;
;;;Eduardo;;;1;0,6%;;;;
;;;Edvanilson;;;1;0,6%;;;;
;;;Erik;;;1;0,6%;;;;
;;;Ester;;;1;0,6%;;;;
;;;Euclides;;;1;0,6%;;;;
;;;Everson;;;1;0,6%;;;;
;;;Fabiana;;;1;0,6%;;;;
;;;Fabricio;;;2;1,1%;;;;
;;;Fabrício;;;1;0,6%;;;;
;;;Felipe;;;1;0,6%;;;;
;;;Flávia;;;1;0,6%;;;;
;;;Francisco;;;1;0,6%;;;;
;;;Gabriel;;;1;0,6%;;;;
;;;Geraldo;;;1;0,6%;;;;
;;;Gideon;;;1;0,6%;;;;
;;;Giovani;;;1;0,6%;;;;
;;;Heitor;;;2;1,1%;;;;
;;;Henrique;;;2;1,1%;;;;
;;;Igor;;;4;2,3%;;;;
;;;Ivair;;;1;0,6%;;;;
;;;Ivan;;;2;1,1%;;;;
;;;Jakson;;;1;0,6%;;;;
;;;Jeferson;;;1;0,6%;;;;
;;;Jefferson;;;1;0,6%;;;;
;;;Jhones;;;1;0,6%;;;;
;;;João;;;3;1,7%;;;;
;;;Jorge;;;1;0,6%;;;;
;;;Jose;;;1;0,6%;;;;
;;;José;;;1;0,6%;;;;
;;;Josival;;;1;0,6%;;;;
;;;joveniano;;;1;0,6%;;;;
;;;Júlio;;;1;0,6%;;;;
;;;Leandro;;;1;0,6%;;;;
;;;Leticia;;;1;0,6%;;;;
;;;Luan;;;1;0,6%;;;;
;;;Lucas;;;4;2,3%;;;;
;;;Luis;;;2;1,1%;;;;
;;;Luiz;;;4;2,3%;;;;
;;;Marcelo;;;3;1,7%;;;;
;;;Marco;;;1;0,6%;;;;
;;;Marcos;;;2;1,1%;;;;
;;;Marcus;;;1;0,6%;;;;
;;;Matheus;;;5;2,8%;;█;;
;;;Moacir;;;1;0,6%;;;;
;;;Murilo;;;1;0,6%;;;;
