;;;não;;;1;1,6%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;63;100,0%;;████████████████████;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;/0;;;1;1,6%;;;;
;;;0;;;21;33,3%;;███████;;
;;;00;;;35;55,6%;;███████████;;
;;;gevergas;;;1;1,6%;;;;
;;;n;;;5;7,9%;;██;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;.;;;1;1,7%;;;;
;;;0;;;21;36,2%;;███████;;
;;;00;;;31;53,4%;;███████████;;
;;;n;;;4;6,9%;;█;;
;;;nn;;;1;1,7%;;;;
;;;;;;;;;;;
;Motorista:  do Carmo, Luiz;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;4;100,0%;;████████████████████;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;2;50,0%;;██████████;;
;;;000;;;1;25,0%;;█████;;
;;;nao;;;1;25,0%;;█████;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;4;100,0%;;████████████████████;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;000;;;1;25,0%;;█████;;
;;;nao;;;1;25,0%;;█████;;
;;;não;;;2;50,0%;;██████████;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;000;;;1;25,0%;;█████;;
;;;nao;;;1;25,0%;;█████;;
;;;não;;;2;50,0%;;██████████;;
;;;;;;;;;;;
;Motorista:  dos Santos, Marco Eduardo;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;145;94,8%;;███████████████████;;
;;;True;;;8;5,2%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;***;;;2;1,3%;;;;
;;;****;;;2;1,3%;;;;
;;;0;;;18;11,8%;;██;;
;;;000;;;15;9,8%;;██;;
;;;0000;;;8;5,2%;;█;;
;;;ar comprimido;;;1;0,7%;;;;
;;;argônio, diox.carbono, solda ferro 25;;;1;0,7%;;;;
;;;nao;;;5;3,3%;;█;;
;;;não;;;23;15,0%;;███;;
;;;nenhum;;;15;9,8%;;██;;
;;;nenhuma;;;1;0,7%;;;;
;;;o;;;52;34,0%;;███████;;
;;;oxigênio;;;1;0,7%;;;;
;;;oxigênio industrial 10m;;;1;0,7%;;;;
;;;oxigênio med. 1mt 200bar;;;1;0,7%;;;;
;;;oxigênio medicinal 8m;;;1;0,7%;;;;
;;;oxigênio, argônio, acetileno , solda ferro25, diox.carbono;;;1;0,7%;;;;
;;;solda ferro 25;;;1;0,7%;;;;
;;;x;;;4;2,6%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;145;94,8%;;███████████████████;;
;;;12,00;;;1;0,7%;;;;
;;;13,00;;;1;0,7%;;;;
;;;20,00;;;1;0,7%;;;;
;;;3,00;;;1;0,7%;;;;
;;;30,00;;;1;0,7%;;;;
;;;4,00;;;2;1,3%;;;;
;;;8,00;;;1;0,7%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;***;;;2;1,3%;;;;
;;;****;;;1;0,7%;;;;
;;;*****;;;1;0,7%;;;;
;;;000;;;16;10,5%;;██;;
;;;0000;;;7;4,6%;;█;;
;;;00000;;;1;0,7%;;;;
;;;Andreilson silva 81989310498;;;1;0,7%;;;;
;;;Cleiton Gomes;;;2;1,3%;;;;
;;;Gilson Nelson;;;1;0,7%;;;;
;;;Iranildo marques da Silva;;;1;0,7%;;;;
;;;Jailson;;;11;7,2%;;█;;
;;;jonh leno dos santos 81996491540;;;1;0,7%;;;;
;;;Jose Romero 81993306321;;;1;0,7%;;;;
;;;Junior;;;1;0,7%;;;;
;;;lucicleiton batista 81987920702;;;1;0,7%;;;;
;;;maria;;;1;0,7%;;;;
;;;master boi;;;1;0,7%;;;;
;;;nao;;;1;0,7%;;;;
;;;não;;;12;7,8%;;██;;
;;;nenhum;;;5;3,3%;;█;;
;;;Paulo;;;1;0,7%;;;;
;;;Rivaldo;;;1;0,7%;;;;
;Motorista:  dos Santos, Marco Eduardo;;;;;;;;;;
;;;Rodolfo;;;1;0,7%;;;;
;;;Ruan Michel da Silva;;;1;0,7%;;;;
;;;Vinícius;;;1;0,7%;;;;
;;;x;;;35;22,9%;;█████;;
;;;xx;;;3;2,0%;;;;
;;;xxx;;;7;4,6%;;█;;
;;;xxxx;;;15;9,8%;;██;;
;;;xxxxx;;;7;4,6%;;█;;
;;;xxxxxx;;;5;3,3%;;█;;
;;;xxxxxxd;;;1;0,7%;;;;
;;;xxxxxxx;;;3;2,0%;;;;
;;;xxxxxxxx;;;1;0,7%;;;;
;;;xxxxxxxxx;;;1;0,7%;;;;
;;;xxxxxxxxxxx;;;2;1,3%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;"*""""";;;1;0,9%;;;;
;;;***;;;1;0,9%;;;;
;;;****;;;1;0,9%;;;;
;;;000;;;21;19,1%;;████;;
;;;0000;;;11;10,0%;;██;;
;;;000000;;;1;0,9%;;;;
;;;0008;;;1;0,9%;;;;
;;;81993723717;;;2;1,8%;;;;
;;;83986621836;;;1;0,9%;;;;
;;;83991651414;;;1;0,9%;;;;
;;;84988757244;;;1;0,9%;;;;
;;;Jailson;;;1;0,9%;;;;
;;;nao;;;1;0,9%;;;;
;;;não;;;12;10,9%;;██;;
;;;nenhum;;;4;3,6%;;█;;
;;;nenhuma;;;1;0,9%;;;;
;;;x;;;35;31,8%;;██████;;
;;;xx;;;2;1,8%;;;;
;;;xxx;;;4;3,6%;;█;;
;;;xxxx;;;2;1,8%;;;;
;;;xxxxx;;;6;5,5%;;█;;
;;;;;;;;;;;
;Motorista:  FERREIRA, EDUARDO;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;107;99,1%;;████████████████████;;
;;;True;;;1;0,9%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;8;7,5%;;█;;
;;;00;;;1;0,9%;;;;
;;;não;;;98;91,6%;;██████████████████;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;107;100,0%;;████████████████████;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;adarlan;;;1;0,9%;;;;
;;;Adriano;;;1;0,9%;;;;
;;;adryelle;;;2;1,9%;;;;
;;;akzo nobel;;;1;0,9%;;;;
;;;alda;;;1;0,9%;;;;
;;;Almir;;;1;0,9%;;;;
;;;Ana Maciel;;;1;0,9%;;;;
;;;Anderson;;;1;0,9%;;;;
;;;anna;;;1;0,9%;;;;
;;;ayane;;;2;1,9%;;;;
;;;Barbosa;;;1;0,9%;;;;
;;;Carlos;;;2;1,9%;;;;
;;;cassiane;;;2;1,9%;;;;
;;;cauany;;;1;0,9%;;;;
;;;costa;;;1;0,9%;;;;
;;;da Silva;;;1;0,9%;;;;
;;;Diego;;;1;0,9%;;;;
;;;diogenis;;;1;0,9%;;;;
;;;dussiclei;;;1;0,9%;;;;
;;;Edson;;;3;2,8%;;█;;
;;;ellen;;;1;0,9%;;;;
;;;Evandro;;;1;0,9%;;;;
;;;Fabíola;;;1;0,9%;;;;
;;;fabiula;;;1;0,9%;;;;
;;;gabriele;;;1;0,9%;;;;
;;;Gerson;;;1;0,9%;;;;
;;;Gildo;;;1;0,9%;;;;
;;;Gisele;;;1;0,9%;;;;
;;;Gonçalves;;;1;0,9%;;;;
;;;Harry;;;1;0,9%;;;;
;;;Igor;;;1;0,9%;;;;
;;;Irineu;;;1;0,9%;;;;
;;;isabele;;;1;0,9%;;;;
;;;jonatã;;;1;0,9%;;;;
;;;jose;;;1;0,9%;;;;
;;;José;;;4;3,7%;;█;;
;;;José Nilton;;;1;0,9%;;;;
;;;Julião;;;1;0,9%;;;;
;;;kelner;;;2;1,9%;;;;
;;;luciano;;;1;0,9%;;;;
;;;Luiz;;;1;0,9%;;;;
;;;macela;;;1;0,9%;;;;
;;;maira;;;1;0,9%;;;;
;;;marco;;;1;0,9%;;;;
;;;marcos;;;1;0,9%;;;;
;Motorista:  FERREIRA, EDUARDO;;;;;;;;;;
;;;Mateus;;;1;0,9%;;;;
;;;matias;;;1;0,9%;;;;
;;;não;;;38;35,5%;;███████;;
;;;o;;;1;0,9%;;;;
;;;Priscila;;;1;0,9%;;;;
;;;Rodolfo;;;1;0,9%;;;;
;;;sabrina;;;2;1,9%;;;;
;;;taciane;;;1;0,9%;;;;
;;;thiago;;;1;0,9%;;;;
;;;Tiago;;;2;1,9%;;;;
;;;Valdir;;;1;0,9%;;;;
;;;Vânia;;;1;0,9%;;;;
;;;Vicente;;;1;0,9%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;1;1,4%;;;;
;;;00;;;33;45,8%;;█████████;;
;;;000;;;1;1,4%;;;;
;;;não;;;36;50,0%;;██████████;;
;;;o;;;1;1,4%;;;;
;;;;;;;;;;;
;Motorista:  Firmino, Renilson;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;83;98,8%;;████████████████████;;
;;;True;;;1;1,2%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;1;1,2%;;;;
;;;00;;;3;3,6%;;█;;
;;;cliente não tem;;;3;3,6%;;█;;
;;;cliente não tem cilindro pra recolher;;;2;2,4%;;;;
;;;cliente nao tem cilindro pra recolhimento;;;1;1,2%;;;;
;;;cliente não tem cilindro pra recolhimento;;;34;40,5%;;████████;;
;;;cliente não tem cilindros pra recolhimento;;;2;2,4%;;;;
;;;foram recolhidos colindros de argônio;;;1;1,2%;;;;
;;;não;;;33;39,3%;;████████;;
;;;não tem;;;2;2,4%;;;;
;;;não tem cilindro pra recolha;;;1;1,2%;;;;
;;;nenhum;;;1;1,2%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;83;98,8%;;████████████████████;;
;;;5,00;;;1;1,2%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;00;;;3;3,6%;;█;;
;;;Alessandro;;;2;2,4%;;;;
;;;Ana Beatriz;;;2;2,4%;;;;
;;;Andrey;;;1;1,2%;;;;
;;;Andrey correia;;;1;1,2%;;;;
;;;Angela;;;1;1,2%;;;;
;;;Angélica;;;2;2,4%;;;;
;;;Arthur;;;3;3,6%;;█;;
;;;Brendow;;;1;1,2%;;;;
;;;brunet;;;1;1,2%;;;;
;;;Carlos Henrique;;;1;1,2%;;;;
;;;Cristiano;;;1;1,2%;;;;
;;;Eron medeiros;;;1;1,2%;;;;
;;;Fabio;;;1;1,2%;;;;
;;;Fabio senna;;;1;1,2%;;;;
;;;Flaviano;;;1;1,2%;;;;
;;;Gabriel;;;1;1,2%;;;;
;;;Guilherme;;;1;1,2%;;;;
;;;Herenildo;;;1;1,2%;;;;
;;;Hevelyn;;;2;2,4%;;;;
;;;Isaque;;;1;1,2%;;;;
;;;Ivan Lima;;;1;1,2%;;;;
;;;Leandro;;;3;3,6%;;█;;
;;;Luan;;;1;1,2%;;;;
;;;Luan Souza;;;2;2,4%;;;;
;;;Lucas Pablo;;;1;1,2%;;;;
;;;Maria;;;1;1,2%;;;;
;;;Maurício;;;1;1,2%;;;;
;;;não;;;37;44,0%;;█████████;;
;;;Paulo pajehu;;;2;2,4%;;;;
;;;Paulo pejehu;;;1;1,2%;;;;
;;;Renato;;;1;1,2%;;;;
;;;Thiago Alves;;;1;1,2%;;;;
;;;Waldir;;;2;2,4%;;;;
;;;Waldir Oliveira;;;1;1,2%;;;;
;Motorista:  Firmino, Renilson;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;00;;;3;5,4%;;█;;
;;;nao;;;1;1,8%;;;;
;;;não;;;39;69,6%;;██████████████;;
;;;nao tenho;;;10;17,9%;;████;;
;;;não tenho;;;2;3,6%;;█;;
;;;Nao tenho o contato com o responsável;;;1;1,8%;;;;
;;;;;;;;;;;
;Motorista:  Frota, Marcio;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;109;97,3%;;███████████████████;;
;;;True;;;3;2,7%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;; .;;;1;0,9%;;;;
;;; o;;;1;0,9%;;;;
;;;.;;;3;2,7%;;█;;
;;;0;;;5;4,5%;;█;;
;;;000;;;1;0,9%;;;;
;;;1;;;1;0,9%;;;;
;;;a;;;1;0,9%;;;;
;;;medicinal;;;1;0,9%;;;;
;;;nao;;;3;2,7%;;█;;
;;;não;;;4;3,6%;;█;;
;;;o;;;89;79,5%;;████████████████;;
;;;Oi;;;1;0,9%;;;;
;;;oxigênio;;;1;0,9%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;109;97,3%;;███████████████████;;
;;;1,00;;;2;1,8%;;;;
;;;12,00;;;1;0,9%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;.;;;2;1,8%;;;;
;;;.a;;;1;0,9%;;;;
;;;0;;;1;0,9%;;;;
;;;a;;;3;2,7%;;█;;
;;;inob;;;1;0,9%;;;;
;;;n;;;1;0,9%;;;;
;;;nao;;;6;5,4%;;█;;
;;;não;;;49;43,8%;;█████████;;
;;;nao tenho;;;1;0,9%;;;;
;;;o;;;46;41,1%;;████████;;
;;;vilmar;;;1;0,9%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;.;;;4;7,5%;;██;;
;;;62985981511;;;1;1,9%;;;;
;;;a;;;2;3,8%;;█;;
;;;o;;;46;86,8%;;█████████████████;;
;;;;;;;;;;;
;Motorista:  Gomes, Alteir;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;99;99,0%;;████████████████████;;
;;;True;;;1;1,0%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;;;;1;1,0%;;;;
;;; ,;;;1;1,0%;;;;
;;;,;;;4;4,0%;;█;;
;;;.;;;59;59,0%;;████████████;;
;;;0;;;2;2,0%;;;;
;;;a;;;27;27,0%;;█████;;
;;;o;;;2;2,0%;;;;
;;;ox;;;2;2,0%;;;;
;;;oxigênio medicinal 4m;;;1;1,0%;;;;
;;;s;;;1;1,0%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;99;99,0%;;████████████████████;;
;;;1,00;;;1;1,0%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;; .;;;1;1,0%;;;;
;;;,;;;4;4,0%;;█;;
;;;.;;;59;59,0%;;████████████;;
;;;a;;;13;13,0%;;███;;
;;;ademir;;;1;1,0%;;;;
;;;alex;;;1;1,0%;;;;
;;;carlos;;;1;1,0%;;;;
;;;Daniel;;;1;1,0%;;;;
;;;Gustavo;;;1;1,0%;;;;
;;;kaiky;;;1;1,0%;;;;
;;;Lorival;;;2;2,0%;;;;
;;;luana;;;1;1,0%;;;;
;;;lucas;;;5;5,0%;;█;;
;;;m;;;1;1,0%;;;;
;;;marcelei;;;1;1,0%;;;;
;;;marcilei;;;1;1,0%;;;;
;;;Murilo;;;1;1,0%;;;;
;;;pedro;;;1;1,0%;;;;
;;;raquel;;;2;2,0%;;;;
;;;Samuel;;;1;1,0%;;;;
;;;vilmar;;;1;1,0%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;;;;2;2,0%;;;;
;;;,;;;2;2,0%;;;;
;;;.;;;82;82,0%;;████████████████;;
;;;0;;;1;1,0%;;;;
;;;32871281;;;1;1,0%;;;;
;;;a;;;10;10,0%;;██;;
;;;lucas;;;1;1,0%;;;;
;;;m;;;1;1,0%;;;;
;;;;;;;;;;;
;Motorista:  Lucas, Wesley;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;53;96,4%;;███████████████████;;
;;;True;;;2;3,6%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;7;12,7%;;███;;
;;;dioxido de carbono 25 kg;;;1;1,8%;;;;
;;;dioxido de carbono 25kg;;;1;1,8%;;;;
;;;mao;;;1;1,8%;;;;
;;;nao;;;18;32,7%;;███████;;
;;;não;;;6;10,9%;;██;;
;;;o;;;21;38,2%;;████████;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;53;96,4%;;███████████████████;;
;;;10,00;;;2;3,6%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;; nao;;;1;1,8%;;;;
;;;0;;;6;10,9%;;██;;
;;;Isaque;;;2;3,6%;;█;;
;;;nao;;;16;29,1%;;██████;;
;;;não;;;8;14,5%;;███;;
;;;o;;;22;40,0%;;████████;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;3;8,1%;;██;;
;;;nao;;;10;27,0%;;█████;;
;;;não;;;10;27,0%;;█████;;
;;;o;;;14;37,8%;;████████;;
;;;;;;;;;;;
;Motorista:  Maciel, Francisco;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;153;94,4%;;███████████████████;;
;;;True;;;9;5,6%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;5;3,1%;;█;;
;;;00;;;7;4,3%;;█;;
;;;não;;;142;87,7%;;██████████████████;;
;;;oo;;;1;0,6%;;;;
;;;oxi;;;1;0,6%;;;;
;;;oxigênio;;;3;1,9%;;;;
;;;Oxigênio, Acetileno e Argônio;;;1;0,6%;;;;
;;;oxigênio, nitrogênio, mistura;;;1;0,6%;;;;
;;;sim;;;1;0,6%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;156;96,3%;;███████████████████;;
;;;1,00;;;2;1,2%;;;;
;;;17,00;;;1;0,6%;;;;
;;;2,00;;;1;0,6%;;;;
;;;30,00;;;1;0,6%;;;;
;;;35,00;;;1;0,6%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;00;;;1;0,6%;;;;
;;;991515797;;;1;0,6%;;;;
;;;Cecília;;;1;0,6%;;;;
;;;Marcelo;;;3;1,9%;;;;
;;;Marcos;;;1;0,6%;;;;
;;;N;;;5;3,1%;;█;;
;;;não;;;149;92,0%;;██████████████████;;
;;;Recolhido hoje 22/01/25;;;1;0,6%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;00;;;1;0,8%;;;;
;;;5585992502636;;;1;0,8%;;;;
;;;não;;;120;98,4%;;████████████████████;;
;;;;;;;;;;;
;Motorista:  Matias, Tompleyfas;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;150;98,0%;;████████████████████;;
;;;True;;;3;2,0%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;12;7,8%;;██;;
;;;00;;;1;0,7%;;;;
;;;Nao;;;4;2,6%;;█;;
;;;o;;;131;85,6%;;█████████████████;;
;;;Op;;;1;0,7%;;;;
;;;oxigênio;;;1;0,7%;;;;
;;;oxigênio cheio;;;1;0,7%;;;;
;;;oxigênio e hidrogênio;;;1;0,7%;;;;
;;;solda inox;;;1;0,7%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;148;96,7%;;███████████████████;;
;;;10,00;;;1;0,7%;;;;
;;;2,00;;;1;0,7%;;;;
;;;3,00;;;1;0,7%;;;;
;;;5,00;;;1;0,7%;;;;
;;;7,00;;;1;0,7%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;00;;;1;0,7%;;;;
;;;Alberto;;;1;0,7%;;;;
;;;Alessandro;;;1;0,7%;;;;
;;;alessandro almeida;;;1;0,7%;;;;
;;;Alessandro Pereira;;;1;0,7%;;;;
;;;Ana Beatriz;;;1;0,7%;;;;
;;;Andrey;;;1;0,7%;;;;
;;;Angélica;;;2;1,3%;;;;
;;;Arthur;;;1;0,7%;;;;
;;;Artur gomes;;;1;0,7%;;;;
;;;Augusto;;;1;0,7%;;;;
;;;Beatriz;;;1;0,7%;;;;
;;;cleidsom silva;;;1;0,7%;;;;
;;;cristiano;;;2;1,3%;;;;
;;;dayannr;;;1;0,7%;;;;
;;;Elias;;;2;1,3%;;;;
;;;Emanoel;;;1;0,7%;;;;
;;;Emerson;;;1;0,7%;;;;
;;;Erica;;;1;0,7%;;;;
;;;Eron;;;3;2,0%;;;;
;;;Evelyn;;;1;0,7%;;;;
;;;fabio;;;8;5,2%;;█;;
;;;Fábio;;;3;2,0%;;;;
;;;Fábio ibirajara;;;1;0,7%;;;;
;;;Fabricio;;;1;0,7%;;;;
;;;Gabriel;;;5;3,3%;;█;;
;;;Geovane;;;1;0,7%;;;;
;;;Geovani;;;2;1,3%;;;;
;;;Geraldo;;;5;3,3%;;█;;
;;;Geraldo torres;;;1;0,7%;;;;
;;;Guilherme Teodoro;;;1;0,7%;;;;
;;;herom;;;1;0,7%;;;;
;;;Jean;;;3;2,0%;;;;
;;;Jeferson;;;3;2,0%;;;;
;Motorista:  Matias, Tompleyfas;;;;;;;;;;
;;;Jefferson;;;1;0,7%;;;;
;;;jesse;;;3;2,0%;;;;
;;;joao vitor;;;1;0,7%;;;;
;;;jonadir;;;1;0,7%;;;;
;;;Joyce;;;1;0,7%;;;;
;;;joyce chagas;;;1;0,7%;;;;
;;;Julio;;;1;0,7%;;;;
;;;Larissa;;;1;0,7%;;;;
;;;larissa Araujo;;;1;0,7%;;;;
;;;leandro;;;5;3,3%;;█;;
;;;Luana;;;1;0,7%;;;;
;;;Lucas;;;7;4,6%;;█;;
;;;Lucas Guimarães;;;1;0,7%;;;;
;;;Lucas Pablo;;;4;2,6%;;█;;
;;;Luciano Laranja;;;1;0,7%;;;;
;;;Luciene;;;1;0,7%;;;;
;;;luiz;;;1;0,7%;;;;
;;;luiz Henrique;;;1;0,7%;;;;
;;;luizinho;;;3;2,0%;;;;
;;;marcelo martins;;;1;0,7%;;;;
;;;maria bergamini;;;1;0,7%;;;;
;;;maskciano;;;1;0,7%;;;;
;;;mastroany;;;1;0,7%;;;;
;;;Maurício;;;1;0,7%;;;;
;;;Nathan;;;1;0,7%;;;;
;;;o;;;2;1,3%;;;;
;;;Otávio;;;1;0,7%;;;;
;;;Pamela;;;1;0,7%;;;;
;;;Pedro;;;3;2,0%;;;;
;;;Rafaela;;;4;2,6%;;█;;
;;;Rodrigo;;;1;0,7%;;;;
;;;Ronaldo;;;1;0,7%;;;;
;;;Rosana;;;2;1,3%;;;;
;;;rosana costa da silva;;;1;0,7%;;;;
;;;Sandro;;;1;0,7%;;;;
;;;thiago;;;1;0,7%;;;;
;;;tom;;;9;5,9%;;█;;
;;;Valdir;;;4;2,6%;;█;;
;;;valdir souza;;;1;0,7%;;;;
;;;Vinícius;;;3;2,0%;;;;
;;;warley;;;2;1,3%;;;;
;;;weder alves;;;1;0,7%;;;;
;;;welder;;;1;0,7%;;;;
;;;wellison caetano;;;1;0,7%;;;;
;;;welter;;;5;3,3%;;█;;
;;;Wesley;;;3;2,0%;;;;
;;;William;;;1;0,7%;;;;
;;;willian;;;1;0,7%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;2;1,8%;;;;
;;;00;;;1;0,9%;;;;
;;;27998061093;;;1;0,9%;;;;
;;;992716917;;;1;0,9%;;;;
;;;Angélica;;;1;0,9%;;;;
;;;Marcos;;;1;0,9%;;;;
;;;o;;;106;93,8%;;███████████████████;;
;;;;;;;;;;;
;Motorista:  NASCIMENTO, GABRIEL;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;68;97,1%;;███████████████████;;
;;;True;;;2;2,9%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;.;;;44;62,9%;;█████████████;;
;;;0;;;22;31,4%;;██████;;
;;;00;;;1;1,4%;;;;
;;;Argonio 10mts vazio;;;1;1,4%;;;;
;;;helio ap 0.8;;;1;1,4%;;;;
;;;nao;;;1;1,4%;;;;
